nim,kode,grup,kembali,absen,no,semester,th_ajaran
01140033,FI1062,B,26/08/2014 13:21,H,17,GASAL,2014/2015
01140034,FI1062,B,26/08/2014 13:21,H,18,GASAL,2014/2015
01140039,FI1062,B,26/08/2014 13:21,H,19,GASAL,2014/2015
01140040,FI1062,B,26/08/2014 13:21,H,20,GASAL,2014/2015
01140042,FI1062,B,26/08/2014 13:21,H,21,GASAL,2014/2015
01140043,FI1062,B,26/08/2014 13:21,H,22,GASAL,2014/2015
01140046,FI1062,B,26/08/2014 13:21,H,23,GASAL,2014/2015
01140003,FI1062,A,26/08/2014 13:34,H,1,GASAL,2014/2015
01140007,FI1062,A,26/08/2014 13:34,H,2,GASAL,2014/2015
01140011,FI1062,A,26/08/2014 13:34,H,3,GASAL,2014/2015
01140012,FI1062,A,26/08/2014 13:34,H,4,GASAL,2014/2015
01140015,FI1062,A,26/08/2014 13:34,H,5,GASAL,2014/2015
01140016,FI1062,A,26/08/2014 13:34,H,6,GASAL,2014/2015
01140017,FI1062,A,26/08/2014 13:34,H,7,GASAL,2014/2015
01140018,FI1062,A,26/08/2014 13:34,H,8,GASAL,2014/2015
01140020,FI1062,A,26/08/2014 13:34,H,9,GASAL,2014/2015
01140021,FI1062,A,26/08/2014 13:34,H,10,GASAL,2014/2015
01140022,FI1062,A,26/08/2014 13:34,H,11,GASAL,2014/2015
01140023,FI1062,A,26/08/2014 13:34,H,12,GASAL,2014/2015
01140024,FI1062,A,26/08/2014 13:34,H,13,GASAL,2014/2015
01140025,FI1062,A,26/08/2014 13:34,H,14,GASAL,2014/2015
01140026,FI1062,A,26/08/2014 13:34,H,15,GASAL,2014/2015
01140032,FI1062,A,26/08/2014 13:34,H,16,GASAL,2014/2015
01140035,FI1062,A,26/08/2014 13:34,H,17,GASAL,2014/2015
01140036,FI1062,A,26/08/2014 13:34,H,18,GASAL,2014/2015
01140037,FI1062,A,26/08/2014 13:34,H,19,GASAL,2014/2015
01140038,FI1062,A,26/08/2014 13:34,H,20,GASAL,2014/2015
01140041,FI1062,A,26/08/2014 13:34,H,21,GASAL,2014/2015
01140044,FI1062,A,26/08/2014 13:34,H,22,GASAL,2014/2015
01140045,FI1062,A,26/08/2014 13:34,H,23,GASAL,2014/2015
01120001,FI4033,A,26/08/2014 14:00,H,1,GASAL,2014/2015
01120004,FI4033,A,26/08/2014 14:00,H,2,GASAL,2014/2015
01120005,FI4033,A,26/08/2014 14:00,H,3,GASAL,2014/2015
01120006,FI4033,A,26/08/2014 14:00,H,4,GASAL,2014/2015
01120007,FI4033,A,26/08/2014 14:00,H,5,GASAL,2014/2015
01120008,FI4033,A,26/08/2014 14:00,H,6,GASAL,2014/2015
01120009,FI4033,A,26/08/2014 14:00,H,7,GASAL,2014/2015
01120010,FI4033,A,26/08/2014 14:00,H,8,GASAL,2014/2015
01120011,FI4033,A,26/08/2014 14:00,H,9,GASAL,2014/2015
01120012,FI4033,A,26/08/2014 14:00,H,10,GASAL,2014/2015
01120013,FI4033,A,26/08/2014 14:00,H,11,GASAL,2014/2015
01120014,FI4033,A,26/08/2014 14:00,H,12,GASAL,2014/2015
01120015,FI4033,A,26/08/2014 14:00,H,13,GASAL,2014/2015
01120016,FI4033,A,26/08/2014 14:00,H,14,GASAL,2014/2015
01120017,FI4033,A,26/08/2014 14:00,H,15,GASAL,2014/2015
01120019,FI4033,A,26/08/2014 14:00,A,16,GASAL,2014/2015
01120020,FI4033,A,26/08/2014 14:00,H,17,GASAL,2014/2015
01120021,FI4033,A,26/08/2014 14:00,H,18,GASAL,2014/2015
01120022,FI4033,A,26/08/2014 14:00,H,19,GASAL,2014/2015
01120023,FI4033,A,26/08/2014 14:00,H,20,GASAL,2014/2015
01120024,FI4033,A,26/08/2014 14:00,H,21,GASAL,2014/2015
01120025,FI4033,A,26/08/2014 14:00,H,22,GASAL,2014/2015
01120026,FI4033,A,26/08/2014 14:00,H,23,GASAL,2014/2015
01120028,FI4033,A,26/08/2014 14:00,H,24,GASAL,2014/2015
01120029,FI4033,A,26/08/2014 14:00,H,25,GASAL,2014/2015
01120030,FI4033,A,26/08/2014 14:00,A,26,GASAL,2014/2015
01120031,FI4033,A,26/08/2014 14:00,H,27,GASAL,2014/2015
01120032,FI4033,A,26/08/2014 14:00,H,28,GASAL,2014/2015
01120033,FI4033,A,26/08/2014 14:00,H,29,GASAL,2014/2015
01120034,FI4033,A,26/08/2014 14:00,H,30,GASAL,2014/2015
01120035,FI4033,A,26/08/2014 14:00,H,31,GASAL,2014/2015
01120036,FI4033,A,26/08/2014 14:00,H,32,GASAL,2014/2015
01120037,FI4033,A,26/08/2014 14:00,H,33,GASAL,2014/2015
01120038,FI4033,A,26/08/2014 14:00,H,34,GASAL,2014/2015
01120039,FI4033,A,26/08/2014 14:00,H,35,GASAL,2014/2015
01120040,FI4033,A,26/08/2014 14:00,H,36,GASAL,2014/2015
01120041,FI4033,A,26/08/2014 14:00,H,37,GASAL,2014/2015
01120042,FI4033,A,26/08/2014 14:00,H,38,GASAL,2014/2015
01120043,FI4033,A,26/08/2014 14:00,H,39,GASAL,2014/2015
01120044,FI4033,A,26/08/2014 14:00,H,40,GASAL,2014/2015
01120045,FI4033,A,26/08/2014 14:00,H,41,GASAL,2014/2015
01120046,FI4033,A,26/08/2014 14:00,H,42,GASAL,2014/2015
01120001,FI2073,A,26/08/2014 15:09,A,1,GASAL,2014/2015
01120004,FI2073,A,26/08/2014 15:09,H,2,GASAL,2014/2015
01120005,FI2073,A,26/08/2014 15:09,H,3,GASAL,2014/2015
01120007,FI2073,A,26/08/2014 15:09,H,4,GASAL,2014/2015
01120008,FI2073,A,26/08/2014 15:09,H,5,GASAL,2014/2015
01120009,FI2073,A,26/08/2014 15:09,H,6,GASAL,2014/2015
01120010,FI2073,A,26/08/2014 15:09,H,7,GASAL,2014/2015
01120011,FI2073,A,26/08/2014 15:09,H,8,GASAL,2014/2015
01120012,FI2073,A,26/08/2014 15:09,H,9,GASAL,2014/2015
01120013,FI2073,A,26/08/2014 15:09,H,10,GASAL,2014/2015
01120014,FI2073,A,26/08/2014 15:09,H,11,GASAL,2014/2015
01120015,FI2073,A,26/08/2014 15:09,H,12,GASAL,2014/2015
01120016,FI2073,A,26/08/2014 15:09,H,13,GASAL,2014/2015
01120019,FI2073,A,26/08/2014 15:09,A,14,GASAL,2014/2015
01120020,FI2073,A,26/08/2014 15:09,H,15,GASAL,2014/2015
01120021,FI2073,A,26/08/2014 15:09,H,16,GASAL,2014/2015
01120022,FI2073,A,26/08/2014 15:09,H,17,GASAL,2014/2015
01120023,FI2073,A,26/08/2014 15:09,H,18,GASAL,2014/2015
01120024,FI2073,A,26/08/2014 15:09,H,19,GASAL,2014/2015
01120026,FI2073,A,26/08/2014 15:09,H,20,GASAL,2014/2015
01120028,FI2073,A,26/08/2014 15:09,H,21,GASAL,2014/2015
01120029,FI2073,A,26/08/2014 15:09,H,22,GASAL,2014/2015
01120030,FI2073,A,26/08/2014 15:09,A,23,GASAL,2014/2015
01120032,FI2073,A,26/08/2014 15:09,H,24,GASAL,2014/2015
01120033,FI2073,A,26/08/2014 15:09,H,25,GASAL,2014/2015
01120034,FI2073,A,26/08/2014 15:09,H,26,GASAL,2014/2015
01120035,FI2073,A,26/08/2014 15:09,H,27,GASAL,2014/2015
01120036,FI2073,A,26/08/2014 15:09,H,28,GASAL,2014/2015
01120037,FI2073,A,26/08/2014 15:09,H,29,GASAL,2014/2015
01120038,FI2073,A,26/08/2014 15:09,H,30,GASAL,2014/2015
01120039,FI2073,A,26/08/2014 15:09,H,31,GASAL,2014/2015
01120040,FI2073,A,26/08/2014 15:09,H,32,GASAL,2014/2015
01120041,FI2073,A,26/08/2014 15:09,H,33,GASAL,2014/2015
01120043,FI2073,A,26/08/2014 15:09,H,34,GASAL,2014/2015
01120044,FI2073,A,26/08/2014 15:09,H,35,GASAL,2014/2015
01120045,FI2073,A,26/08/2014 15:09,H,36,GASAL,2014/2015
01120046,FI2073,A,26/08/2014 15:09,H,37,GASAL,2014/2015
01120048,FI2073,A,26/08/2014 15:09,A,38,GASAL,2014/2015
01120018,FI2053,A,26/08/2014 17:01,H,1,GASAL,2014/2015
01130001,FI2053,A,26/08/2014 17:01,H,2,GASAL,2014/2015
01130002,FI2053,A,26/08/2014 17:01,H,3,GASAL,2014/2015
01130003,FI2053,A,26/08/2014 17:01,H,4,GASAL,2014/2015
01130004,FI2053,A,26/08/2014 17:01,H,5,GASAL,2014/2015
01130005,FI2053,A,26/08/2014 17:01,H,6,GASAL,2014/2015
01130006,FI2053,A,26/08/2014 17:01,H,7,GASAL,2014/2015
01130007,FI2053,A,26/08/2014 17:01,H,8,GASAL,2014/2015
01130008,FI2053,A,26/08/2014 17:01,H,9,GASAL,2014/2015
01130009,FI2053,A,26/08/2014 17:01,H,10,GASAL,2014/2015
01130010,FI2053,A,26/08/2014 17:01,H,11,GASAL,2014/2015
01130011,FI2053,A,26/08/2014 17:01,H,12,GASAL,2014/2015
01130012,FI2053,A,26/08/2014 17:01,H,13,GASAL,2014/2015
01130013,FI2053,A,26/08/2014 17:01,H,14,GASAL,2014/2015
01130014,FI2053,A,26/08/2014 17:01,H,15,GASAL,2014/2015
01130015,FI2053,A,26/08/2014 17:01,H,16,GASAL,2014/2015
01130016,FI2053,A,26/08/2014 17:01,H,17,GASAL,2014/2015
01130017,FI2053,A,26/08/2014 17:01,H,18,GASAL,2014/2015
01130018,FI2053,A,26/08/2014 17:01,A,19,GASAL,2014/2015
01130019,FI2053,A,26/08/2014 17:01,H,20,GASAL,2014/2015
01130020,FI2053,A,26/08/2014 17:01,H,21,GASAL,2014/2015
01130021,FI2053,A,26/08/2014 17:01,H,22,GASAL,2014/2015
01130022,FI2053,A,26/08/2014 17:01,H,23,GASAL,2014/2015
01130023,FI2053,A,26/08/2014 17:01,H,24,GASAL,2014/2015
01130024,FI2053,A,26/08/2014 17:01,H,25,GASAL,2014/2015
01130025,FI2053,A,26/08/2014 17:01,H,26,GASAL,2014/2015
01130026,FI2053,A,26/08/2014 17:01,H,27,GASAL,2014/2015
01130027,FI2053,A,26/08/2014 17:01,H,28,GASAL,2014/2015
01130028,FI2053,A,26/08/2014 17:01,H,29,GASAL,2014/2015
01130029,FI2053,A,26/08/2014 17:01,H,30,GASAL,2014/2015
01130030,FI2053,A,26/08/2014 17:01,H,31,GASAL,2014/2015
01130031,FI2053,A,26/08/2014 17:01,H,32,GASAL,2014/2015
01130032,FI2053,A,26/08/2014 17:01,H,33,GASAL,2014/2015
01130033,FI2053,A,26/08/2014 17:01,H,34,GASAL,2014/2015
01130034,FI2053,A,26/08/2014 17:01,H,35,GASAL,2014/2015
01130035,FI2053,A,26/08/2014 17:01,H,36,GASAL,2014/2015
01130036,FI2053,A,26/08/2014 17:01,H,37,GASAL,2014/2015
01130037,FI2053,A,26/08/2014 17:01,H,38,GASAL,2014/2015
01130038,FI2053,A,26/08/2014 17:01,A,39,GASAL,2014/2015
01130039,FI2053,A,26/08/2014 17:01,H,40,GASAL,2014/2015
01130040,FI2053,A,26/08/2014 17:01,H,41,GASAL,2014/2015
01130041,FI2053,A,26/08/2014 17:01,H,42,GASAL,2014/2015
01130042,FI2053,A,26/08/2014 17:01,H,43,GASAL,2014/2015
01130043,FI2053,A,26/08/2014 17:01,H,44,GASAL,2014/2015
01130044,FI2053,A,26/08/2014 17:01,H,45,GASAL,2014/2015
01130045,FI2053,A,26/08/2014 17:01,H,46,GASAL,2014/2015
01130046,FI2053,A,26/08/2014 17:01,H,47,GASAL,2014/2015
01130047,FI2053,A,26/08/2014 17:01,H,48,GASAL,2014/2015
01130048,FI2053,A,26/08/2014 17:01,H,49,GASAL,2014/2015
01130049,FI2053,A,26/08/2014 17:01,H,50,GASAL,2014/2015
01130050,FI2053,A,26/08/2014 17:01,H,51,GASAL,2014/2015
01130051,FI2053,A,26/08/2014 17:01,H,52,GASAL,2014/2015
01130052,FI2053,A,26/08/2014 17:01,H,53,GASAL,2014/2015
01130053,FI2053,A,26/08/2014 17:01,H,54,GASAL,2014/2015
01130054,FI2053,A,26/08/2014 17:01,H,55,GASAL,2014/2015
01130055,FI2053,A,26/08/2014 17:01,H,56,GASAL,2014/2015
01130056,FI2053,A,26/08/2014 17:01,H,57,GASAL,2014/2015
01130057,FI2053,A,26/08/2014 17:01,H,58,GASAL,2014/2015
01130058,FI2053,A,26/08/2014 17:01,H,59,GASAL,2014/2015
01130059,FI2053,A,26/08/2014 17:01,H,60,GASAL,2014/2015
01092261,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01102271,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01102294,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01102300,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01102308,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01110002,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01110003,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01110007,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01110008,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01110010,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01110011,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01110012,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01110019,FI6153,A,26/08/2014 8:48,A,0,GASAL,2014/2015
01110024,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01110029,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01110030,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01110036,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01110042,FI6153,A,26/08/2014 8:48,H,0,GASAL,2014/2015
01120030,FI6153,A,26/08/2014 8:48,A,0,GASAL,2014/2015
01130003,FI2013,B,27/08/2014 10:37,H,1,GASAL,2014/2015
01130006,FI2013,B,27/08/2014 10:37,H,2,GASAL,2014/2015
01130007,FI2013,B,27/08/2014 10:37,H,3,GASAL,2014/2015
01130008,FI2013,B,27/08/2014 10:37,H,4,GASAL,2014/2015
01130010,FI2013,B,27/08/2014 10:37,H,5,GASAL,2014/2015
01130012,FI2013,B,27/08/2014 10:37,H,6,GASAL,2014/2015
01130013,FI2013,B,27/08/2014 10:37,H,7,GASAL,2014/2015
01130014,FI2013,B,27/08/2014 10:37,H,8,GASAL,2014/2015
01130018,FI2013,B,27/08/2014 10:37,H,9,GASAL,2014/2015
01130022,FI2013,B,27/08/2014 10:37,H,10,GASAL,2014/2015
01130025,FI2013,B,27/08/2014 10:37,H,11,GASAL,2014/2015
01130027,FI2013,B,27/08/2014 10:37,H,12,GASAL,2014/2015
01130028,FI2013,B,27/08/2014 10:37,H,13,GASAL,2014/2015
01130030,FI2013,B,27/08/2014 10:37,H,14,GASAL,2014/2015
01130031,FI2013,B,27/08/2014 10:37,H,15,GASAL,2014/2015
01130032,FI2013,B,27/08/2014 10:37,H,16,GASAL,2014/2015
01130033,FI2013,B,27/08/2014 10:37,H,17,GASAL,2014/2015
01130034,FI2013,B,27/08/2014 10:37,H,18,GASAL,2014/2015
01130035,FI2013,B,27/08/2014 10:37,H,19,GASAL,2014/2015
01130036,FI2013,B,27/08/2014 10:37,H,20,GASAL,2014/2015
01130039,FI2013,B,27/08/2014 10:37,H,21,GASAL,2014/2015
01130041,FI2013,B,27/08/2014 10:37,H,22,GASAL,2014/2015
01130042,FI2013,B,27/08/2014 10:37,H,23,GASAL,2014/2015
01130043,FI2013,B,27/08/2014 10:37,H,24,GASAL,2014/2015
01130044,FI2013,B,27/08/2014 10:37,H,25,GASAL,2014/2015
01130045,FI2013,B,27/08/2014 10:37,H,26,GASAL,2014/2015
01130049,FI2013,B,27/08/2014 10:37,H,27,GASAL,2014/2015
01130056,FI2013,B,27/08/2014 10:37,H,28,GASAL,2014/2015
01130057,FI2013,B,27/08/2014 10:37,H,29,GASAL,2014/2015
01092266,FI1033,A,27/08/2014 11:36,A,1,GASAL,2014/2015
01140001,FI1033,A,27/08/2014 11:36,H,2,GASAL,2014/2015
01140002,FI1033,A,27/08/2014 11:36,H,3,GASAL,2014/2015
01140003,FI1033,A,27/08/2014 11:36,H,4,GASAL,2014/2015
01140004,FI1033,A,27/08/2014 11:36,H,5,GASAL,2014/2015
01140005,FI1033,A,27/08/2014 11:36,H,6,GASAL,2014/2015
01140006,FI1033,A,27/08/2014 11:36,H,7,GASAL,2014/2015
01140007,FI1033,A,27/08/2014 11:36,H,8,GASAL,2014/2015
01140008,FI1033,A,27/08/2014 11:36,H,9,GASAL,2014/2015
01140009,FI1033,A,27/08/2014 11:36,H,10,GASAL,2014/2015
01140010,FI1033,A,27/08/2014 11:36,H,11,GASAL,2014/2015
01140011,FI1033,A,27/08/2014 11:36,H,12,GASAL,2014/2015
01140012,FI1033,A,27/08/2014 11:36,H,13,GASAL,2014/2015
01140013,FI1033,A,27/08/2014 11:36,H,14,GASAL,2014/2015
01140014,FI1033,A,27/08/2014 11:36,H,15,GASAL,2014/2015
01140015,FI1033,A,27/08/2014 11:36,H,16,GASAL,2014/2015
01140016,FI1033,A,27/08/2014 11:36,H,17,GASAL,2014/2015
01140017,FI1033,A,27/08/2014 11:36,H,18,GASAL,2014/2015
01140018,FI1033,A,27/08/2014 11:36,H,19,GASAL,2014/2015
01140019,FI1033,A,27/08/2014 11:36,H,20,GASAL,2014/2015
01140020,FI1033,A,27/08/2014 11:36,H,21,GASAL,2014/2015
01140021,FI1033,A,27/08/2014 11:36,H,22,GASAL,2014/2015
01140022,FI1033,A,27/08/2014 11:36,H,23,GASAL,2014/2015
01140023,FI1033,A,27/08/2014 11:36,H,24,GASAL,2014/2015
01140024,FI1033,A,27/08/2014 11:36,H,25,GASAL,2014/2015
01140025,FI1033,A,27/08/2014 11:36,H,26,GASAL,2014/2015
01140026,FI1033,A,27/08/2014 11:36,H,27,GASAL,2014/2015
01140027,FI1033,A,27/08/2014 11:36,H,28,GASAL,2014/2015
01140028,FI1033,A,27/08/2014 11:36,H,29,GASAL,2014/2015
01140029,FI1033,A,27/08/2014 11:36,H,30,GASAL,2014/2015
01140030,FI1033,A,27/08/2014 11:36,H,31,GASAL,2014/2015
01140031,FI1033,A,27/08/2014 11:36,H,32,GASAL,2014/2015
01140032,FI1033,A,27/08/2014 11:36,H,33,GASAL,2014/2015
01140033,FI1033,A,27/08/2014 11:36,H,34,GASAL,2014/2015
01140034,FI1033,A,27/08/2014 11:36,H,35,GASAL,2014/2015
01140035,FI1033,A,27/08/2014 11:36,H,36,GASAL,2014/2015
01140036,FI1033,A,27/08/2014 11:36,H,37,GASAL,2014/2015
01140037,FI1033,A,27/08/2014 11:36,H,38,GASAL,2014/2015
01140038,FI1033,A,27/08/2014 11:36,H,39,GASAL,2014/2015
01140039,FI1033,A,27/08/2014 11:36,H,40,GASAL,2014/2015
01140040,FI1033,A,27/08/2014 11:36,H,41,GASAL,2014/2015
01140041,FI1033,A,27/08/2014 11:36,H,42,GASAL,2014/2015
01140042,FI1033,A,27/08/2014 11:36,H,43,GASAL,2014/2015
01140043,FI1033,A,27/08/2014 11:36,H,44,GASAL,2014/2015
01140044,FI1033,A,27/08/2014 11:36,H,45,GASAL,2014/2015
01140045,FI1033,A,27/08/2014 11:36,H,46,GASAL,2014/2015
01140046,FI1033,A,27/08/2014 11:36,H,47,GASAL,2014/2015
01110001,FI5033,A,27/08/2014 12:04,A,1,GASAL,2014/2015
01110004,FI5033,A,27/08/2014 12:04,H,2,GASAL,2014/2015
01110005,FI5033,A,27/08/2014 12:04,H,3,GASAL,2014/2015
01110008,FI5033,A,27/08/2014 12:04,H,4,GASAL,2014/2015
01110010,FI5033,A,27/08/2014 12:04,H,5,GASAL,2014/2015
01110011,FI5033,A,27/08/2014 12:04,H,6,GASAL,2014/2015
01110012,FI5033,A,27/08/2014 12:04,H,7,GASAL,2014/2015
01110013,FI5033,A,27/08/2014 12:04,H,8,GASAL,2014/2015
01110014,FI5033,A,27/08/2014 12:04,H,9,GASAL,2014/2015
01110015,FI5033,A,27/08/2014 12:04,H,10,GASAL,2014/2015
01110016,FI5033,A,27/08/2014 12:04,H,11,GASAL,2014/2015
01110018,FI5033,A,27/08/2014 12:04,H,12,GASAL,2014/2015
01110020,FI5033,A,27/08/2014 12:04,H,13,GASAL,2014/2015
01110021,FI5033,A,27/08/2014 12:04,H,14,GASAL,2014/2015
01110022,FI5033,A,27/08/2014 12:04,H,15,GASAL,2014/2015
01110023,FI5033,A,27/08/2014 12:04,H,16,GASAL,2014/2015
01110024,FI5033,A,27/08/2014 12:04,H,17,GASAL,2014/2015
01110025,FI5033,A,27/08/2014 12:04,H,18,GASAL,2014/2015
01110026,FI5033,A,27/08/2014 12:04,H,19,GASAL,2014/2015
01110028,FI5033,A,27/08/2014 12:04,H,20,GASAL,2014/2015
01110029,FI5033,A,27/08/2014 12:04,H,21,GASAL,2014/2015
01110030,FI5033,A,27/08/2014 12:04,H,22,GASAL,2014/2015
01110032,FI5033,A,27/08/2014 12:04,H,23,GASAL,2014/2015
01110033,FI5033,A,27/08/2014 12:04,H,24,GASAL,2014/2015
01110034,FI5033,A,27/08/2014 12:04,H,25,GASAL,2014/2015
01110035,FI5033,A,27/08/2014 12:04,H,26,GASAL,2014/2015
01110036,FI5033,A,27/08/2014 12:04,H,27,GASAL,2014/2015
01110037,FI5033,A,27/08/2014 12:04,H,28,GASAL,2014/2015
01110038,FI5033,A,27/08/2014 12:04,H,29,GASAL,2014/2015
01110039,FI5033,A,27/08/2014 12:04,H,30,GASAL,2014/2015
01110040,FI5033,A,27/08/2014 12:04,H,31,GASAL,2014/2015
01110041,FI5033,A,27/08/2014 12:04,H,32,GASAL,2014/2015
01110042,FI5033,A,27/08/2014 12:04,H,33,GASAL,2014/2015
01120018,FI2033,B,27/08/2014 12:36,H,1,GASAL,2014/2015
01130001,FI2033,B,27/08/2014 12:36,H,2,GASAL,2014/2015
01130002,FI2033,B,27/08/2014 12:36,H,3,GASAL,2014/2015
01130004,FI2033,B,27/08/2014 12:36,H,4,GASAL,2014/2015
01130005,FI2033,B,27/08/2014 12:36,H,5,GASAL,2014/2015
01130009,FI2033,B,27/08/2014 12:36,H,6,GASAL,2014/2015
01130011,FI2033,B,27/08/2014 12:36,H,7,GASAL,2014/2015
01130015,FI2033,B,27/08/2014 12:36,H,8,GASAL,2014/2015
01130016,FI2033,B,27/08/2014 12:36,H,9,GASAL,2014/2015
01130017,FI2033,B,27/08/2014 12:36,H,10,GASAL,2014/2015
01130019,FI2033,B,27/08/2014 12:36,H,11,GASAL,2014/2015
01130020,FI2033,B,27/08/2014 12:36,H,12,GASAL,2014/2015
01130021,FI2033,B,27/08/2014 12:36,H,13,GASAL,2014/2015
01130023,FI2033,B,27/08/2014 12:36,H,14,GASAL,2014/2015
01130026,FI2033,B,27/08/2014 12:36,H,15,GASAL,2014/2015
01130029,FI2033,B,27/08/2014 12:36,H,16,GASAL,2014/2015
01130034,FI2033,B,27/08/2014 12:36,H,17,GASAL,2014/2015
01130040,FI2033,B,27/08/2014 12:36,H,18,GASAL,2014/2015
01130046,FI2033,B,27/08/2014 12:36,H,19,GASAL,2014/2015
01130048,FI2033,B,27/08/2014 12:36,H,20,GASAL,2014/2015
01130050,FI2033,B,27/08/2014 12:36,H,21,GASAL,2014/2015
01130051,FI2033,B,27/08/2014 12:36,H,22,GASAL,2014/2015
01130052,FI2033,B,27/08/2014 12:36,H,23,GASAL,2014/2015
01130053,FI2033,B,27/08/2014 12:36,H,24,GASAL,2014/2015
01130054,FI2033,B,27/08/2014 12:36,H,25,GASAL,2014/2015
01130055,FI2033,B,27/08/2014 12:36,H,26,GASAL,2014/2015
01130058,FI2033,B,27/08/2014 12:36,H,27,GASAL,2014/2015
01130059,FI2033,B,27/08/2014 12:36,H,28,GASAL,2014/2015
01110001,FI4033,B,27/08/2014 14:05,A,1,GASAL,2014/2015
01110004,FI4033,B,27/08/2014 14:05,H,2,GASAL,2014/2015
01110005,FI4033,B,27/08/2014 14:05,H,3,GASAL,2014/2015
01110008,FI4033,B,27/08/2014 14:05,H,4,GASAL,2014/2015
01110009,FI4033,B,27/08/2014 14:05,H,5,GASAL,2014/2015
01110010,FI4033,B,27/08/2014 14:05,H,6,GASAL,2014/2015
01110011,FI4033,B,27/08/2014 14:05,H,7,GASAL,2014/2015
01110013,FI4033,B,27/08/2014 14:05,H,8,GASAL,2014/2015
01110014,FI4033,B,27/08/2014 14:05,H,9,GASAL,2014/2015
01110015,FI4033,B,27/08/2014 14:05,H,10,GASAL,2014/2015
01110016,FI4033,B,27/08/2014 14:05,H,11,GASAL,2014/2015
01110017,FI4033,B,27/08/2014 14:05,H,12,GASAL,2014/2015
01110018,FI4033,B,27/08/2014 14:05,H,13,GASAL,2014/2015
01110020,FI4033,B,27/08/2014 14:05,H,14,GASAL,2014/2015
01110021,FI4033,B,27/08/2014 14:05,H,15,GASAL,2014/2015
01110022,FI4033,B,27/08/2014 14:05,H,16,GASAL,2014/2015
01110024,FI4033,B,27/08/2014 14:05,H,17,GASAL,2014/2015
01110025,FI4033,B,27/08/2014 14:05,H,18,GASAL,2014/2015
01110026,FI4033,B,27/08/2014 14:05,H,19,GASAL,2014/2015
01110028,FI4033,B,27/08/2014 14:05,H,20,GASAL,2014/2015
01110029,FI4033,B,27/08/2014 14:05,H,21,GASAL,2014/2015
01110030,FI4033,B,27/08/2014 14:05,H,22,GASAL,2014/2015
01110032,FI4033,B,27/08/2014 14:05,H,23,GASAL,2014/2015
01110033,FI4033,B,27/08/2014 14:05,H,24,GASAL,2014/2015
01110034,FI4033,B,27/08/2014 14:05,H,25,GASAL,2014/2015
01110035,FI4033,B,27/08/2014 14:05,H,26,GASAL,2014/2015
01110036,FI4033,B,27/08/2014 14:05,H,27,GASAL,2014/2015
01110037,FI4033,B,27/08/2014 14:05,H,28,GASAL,2014/2015
01110038,FI4033,B,27/08/2014 14:05,H,29,GASAL,2014/2015
01110039,FI4033,B,27/08/2014 14:05,H,30,GASAL,2014/2015
01110040,FI4033,B,27/08/2014 14:05,H,31,GASAL,2014/2015
01110041,FI4033,B,27/08/2014 14:05,H,32,GASAL,2014/2015
01110042,FI4033,B,27/08/2014 14:05,H,33,GASAL,2014/2015
01140011,FI2033,A,27/08/2014 14:07,H,1,GASAL,2014/2015
01140012,FI2033,A,27/08/2014 14:07,H,2,GASAL,2014/2015
01140013,FI2033,A,27/08/2014 14:07,H,3,GASAL,2014/2015
01140014,FI2033,A,27/08/2014 14:07,H,4,GASAL,2014/2015
01140015,FI2033,A,27/08/2014 14:07,H,5,GASAL,2014/2015
01140016,FI2033,A,27/08/2014 14:07,H,6,GASAL,2014/2015
01140017,FI2033,A,27/08/2014 14:07,H,7,GASAL,2014/2015
01140018,FI2033,A,27/08/2014 14:07,H,8,GASAL,2014/2015
01140019,FI2033,A,27/08/2014 14:07,H,9,GASAL,2014/2015
01140020,FI2033,A,27/08/2014 14:07,H,10,GASAL,2014/2015
01140021,FI2033,A,27/08/2014 14:07,H,11,GASAL,2014/2015
01140030,FI2033,A,27/08/2014 14:07,H,12,GASAL,2014/2015
01140031,FI2033,A,27/08/2014 14:07,H,13,GASAL,2014/2015
01140032,FI2033,A,27/08/2014 14:07,H,14,GASAL,2014/2015
01140033,FI2033,A,27/08/2014 14:07,H,15,GASAL,2014/2015
01140034,FI2033,A,27/08/2014 14:07,H,16,GASAL,2014/2015
01140035,FI2033,A,27/08/2014 14:07,H,17,GASAL,2014/2015
01140036,FI2033,A,27/08/2014 14:07,H,18,GASAL,2014/2015
