nim,kode,grup,kembali,absen,no,semester,th_ajaran
72120044,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72120045,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72120046,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72120051,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72120054,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72120058,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72120069,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72120074,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72120079,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130001,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130002,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130004,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130005,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130006,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130007,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130009,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130011,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130016,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130017,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130019,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130021,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130022,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130023,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130025,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130026,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130027,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130028,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130030,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130033,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130034,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130035,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130044,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130049,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
72130050,SI2036,A,25/08/2014 15:03,H,0,GASAL,2014/2015
23090474,SI4033,A,26/08/2014 15:08,H,1,GASAL,2014/2015
23090488,SI4033,A,26/08/2014 15:08,H,2,GASAL,2014/2015
23090491,SI4033,A,26/08/2014 15:08,H,3,GASAL,2014/2015
23090514,SI4033,A,26/08/2014 15:08,H,4,GASAL,2014/2015
23100545,SI4033,A,26/08/2014 15:08,A,5,GASAL,2014/2015
72110004,SI4033,A,26/08/2014 15:08,H,6,GASAL,2014/2015
72110005,SI4033,A,26/08/2014 15:08,H,7,GASAL,2014/2015
72110006,SI4033,A,26/08/2014 15:08,H,8,GASAL,2014/2015
72110007,SI4033,A,26/08/2014 15:08,H,9,GASAL,2014/2015
72110010,SI4033,A,26/08/2014 15:08,H,10,GASAL,2014/2015
72110011,SI4033,A,26/08/2014 15:08,H,11,GASAL,2014/2015
72110013,SI4033,A,26/08/2014 15:08,H,12,GASAL,2014/2015
72110015,SI4033,A,26/08/2014 15:08,H,13,GASAL,2014/2015
72110016,SI4033,A,26/08/2014 15:08,H,14,GASAL,2014/2015
72110018,SI4033,A,26/08/2014 15:08,H,15,GASAL,2014/2015
72110019,SI4033,A,26/08/2014 15:08,H,16,GASAL,2014/2015
72110020,SI4033,A,26/08/2014 15:08,H,17,GASAL,2014/2015
72110021,SI4033,A,26/08/2014 15:08,H,18,GASAL,2014/2015
72110022,SI4033,A,26/08/2014 15:08,H,19,GASAL,2014/2015
72110023,SI4033,A,26/08/2014 15:08,H,20,GASAL,2014/2015
72110024,SI4033,A,26/08/2014 15:08,H,21,GASAL,2014/2015
72110025,SI4033,A,26/08/2014 15:08,H,22,GASAL,2014/2015
72110026,SI4033,A,26/08/2014 15:08,H,23,GASAL,2014/2015
72110027,SI4033,A,26/08/2014 15:08,H,24,GASAL,2014/2015
72110031,SI4033,A,26/08/2014 15:08,H,25,GASAL,2014/2015
72110033,SI4033,A,26/08/2014 15:08,H,26,GASAL,2014/2015
72110036,SI4033,A,26/08/2014 15:08,H,27,GASAL,2014/2015
72110037,SI4033,A,26/08/2014 15:08,H,28,GASAL,2014/2015
72110038,SI4033,A,26/08/2014 15:08,H,29,GASAL,2014/2015
72110041,SI4033,A,26/08/2014 15:08,H,30,GASAL,2014/2015
72110048,SI4033,A,26/08/2014 15:08,H,31,GASAL,2014/2015
72110055,SI4033,A,26/08/2014 15:08,H,32,GASAL,2014/2015
72110057,SI4033,A,26/08/2014 15:08,H,33,GASAL,2014/2015
72110063,SI4033,A,26/08/2014 15:08,H,34,GASAL,2014/2015
72110066,SI4033,A,26/08/2014 15:08,H,35,GASAL,2014/2015
72110068,SI4033,A,26/08/2014 15:08,H,36,GASAL,2014/2015
72110070,SI4033,A,26/08/2014 15:08,H,37,GASAL,2014/2015
72110075,SI4033,A,26/08/2014 15:08,H,38,GASAL,2014/2015
23050088,SI3026,A,26/08/2014 17:04,A,1,GASAL,2014/2015
23070299,SI3026,A,26/08/2014 17:04,H,2,GASAL,2014/2015
23080309,SI3026,A,26/08/2014 17:04,H,3,GASAL,2014/2015
23080332,SI3026,A,26/08/2014 17:04,H,4,GASAL,2014/2015
23080362,SI3026,A,26/08/2014 17:04,H,5,GASAL,2014/2015
23090444,SI3026,A,26/08/2014 17:04,H,6,GASAL,2014/2015
23090467,SI3026,A,26/08/2014 17:04,H,7,GASAL,2014/2015
23100532,SI3026,A,26/08/2014 17:04,A,8,GASAL,2014/2015
23100543,SI3026,A,26/08/2014 17:04,H,9,GASAL,2014/2015
23100565,SI3026,A,26/08/2014 17:04,H,10,GASAL,2014/2015
23100609,SI3026,A,26/08/2014 17:04,H,11,GASAL,2014/2015
72110014,SI3026,A,26/08/2014 17:04,H,12,GASAL,2014/2015
72110035,SI3026,A,26/08/2014 17:04,H,13,GASAL,2014/2015
72110044,SI3026,A,26/08/2014 17:04,H,14,GASAL,2014/2015
72110051,SI3026,A,26/08/2014 17:04,H,15,GASAL,2014/2015
72110060,SI3026,A,26/08/2014 17:04,H,16,GASAL,2014/2015
72110072,SI3026,A,26/08/2014 17:04,H,17,GASAL,2014/2015
72110074,SI3026,A,26/08/2014 17:04,H,18,GASAL,2014/2015
72110076,SI3026,A,26/08/2014 17:04,H,19,GASAL,2014/2015
72120001,SI3026,A,26/08/2014 17:04,H,20,GASAL,2014/2015
72120002,SI3026,A,26/08/2014 17:04,H,21,GASAL,2014/2015
72120003,SI3026,A,26/08/2014 17:04,H,22,GASAL,2014/2015
72120004,SI3026,A,26/08/2014 17:04,H,23,GASAL,2014/2015
72120006,SI3026,A,26/08/2014 17:04,H,24,GASAL,2014/2015
72120007,SI3026,A,26/08/2014 17:04,H,25,GASAL,2014/2015
72120008,SI3026,A,26/08/2014 17:04,H,26,GASAL,2014/2015
72120010,SI3026,A,26/08/2014 17:04,H,27,GASAL,2014/2015
72120012,SI3026,A,26/08/2014 17:04,H,28,GASAL,2014/2015
72120013,SI3026,A,26/08/2014 17:04,H,29,GASAL,2014/2015
72120014,SI3026,A,26/08/2014 17:04,H,30,GASAL,2014/2015
72120015,SI3026,A,26/08/2014 17:04,H,31,GASAL,2014/2015
72120016,SI3026,A,26/08/2014 17:04,H,32,GASAL,2014/2015
72120017,SI3026,A,26/08/2014 17:04,H,33,GASAL,2014/2015
72120019,SI3026,A,26/08/2014 17:04,H,34,GASAL,2014/2015
72120024,SI3026,A,26/08/2014 17:04,H,35,GASAL,2014/2015
72120025,SI3026,A,26/08/2014 17:04,H,36,GASAL,2014/2015
72120027,SI3026,A,26/08/2014 17:04,H,37,GASAL,2014/2015
72120028,SI3026,A,26/08/2014 17:04,H,38,GASAL,2014/2015
72120029,SI3026,A,26/08/2014 17:04,H,39,GASAL,2014/2015
72120031,SI3026,A,26/08/2014 17:04,H,40,GASAL,2014/2015
72120032,SI3026,A,26/08/2014 17:04,H,41,GASAL,2014/2015
72120034,SI3026,A,26/08/2014 17:04,H,42,GASAL,2014/2015
72120035,SI3026,A,26/08/2014 17:04,H,43,GASAL,2014/2015
72120036,SI3026,A,26/08/2014 17:04,H,44,GASAL,2014/2015
72120037,SI3026,A,26/08/2014 17:04,H,45,GASAL,2014/2015
72120039,SI3026,A,26/08/2014 17:04,H,46,GASAL,2014/2015
72120041,SI3026,A,26/08/2014 17:04,H,47,GASAL,2014/2015
72120043,SI3026,A,26/08/2014 17:04,H,48,GASAL,2014/2015
72120050,SI3026,A,26/08/2014 17:04,H,49,GASAL,2014/2015
72120057,SI3026,A,26/08/2014 17:04,H,50,GASAL,2014/2015
72120060,SI3026,A,26/08/2014 17:04,H,51,GASAL,2014/2015
72120064,SI3026,A,26/08/2014 17:04,H,52,GASAL,2014/2015
72120066,SI3026,A,26/08/2014 17:04,H,53,GASAL,2014/2015
72120067,SI3026,A,26/08/2014 17:04,H,54,GASAL,2014/2015
72120068,SI3026,A,26/08/2014 17:04,H,55,GASAL,2014/2015
72120070,SI3026,A,26/08/2014 17:04,H,56,GASAL,2014/2015
72120071,SI3026,A,26/08/2014 17:04,H,57,GASAL,2014/2015
72120072,SI3026,A,26/08/2014 17:04,H,58,GASAL,2014/2015
72120073,SI3026,A,26/08/2014 17:04,A,59,GASAL,2014/2015
72120075,SI3026,A,26/08/2014 17:04,H,60,GASAL,2014/2015
72120077,SI3026,A,26/08/2014 17:04,H,61,GASAL,2014/2015
72120086,SI3026,A,26/08/2014 17:04,H,62,GASAL,2014/2015
72110015,MH1063,C,27/08/2014 10:21,H,1,GASAL,2014/2015
72110031,MH1063,C,27/08/2014 10:21,H,2,GASAL,2014/2015
72110060,MH1063,C,27/08/2014 10:21,H,3,GASAL,2014/2015
72110070,MH1063,C,27/08/2014 10:21,H,4,GASAL,2014/2015
23090460,SI1016,A,27/08/2014 12:02,H,1,GASAL,2014/2015
23090464,SI1016,A,27/08/2014 12:02,H,2,GASAL,2014/2015
23090522,SI1016,A,27/08/2014 12:02,H,3,GASAL,2014/2015
23100568,SI1016,A,27/08/2014 12:02,H,4,GASAL,2014/2015
23100572,SI1016,A,27/08/2014 12:02,H,5,GASAL,2014/2015
23100577,SI1016,A,27/08/2014 12:02,H,6,GASAL,2014/2015
23100609,SI1016,A,27/08/2014 12:02,H,7,GASAL,2014/2015
72110008,SI1016,A,27/08/2014 12:02,H,8,GASAL,2014/2015
72110017,SI1016,A,27/08/2014 12:02,H,9,GASAL,2014/2015
72110050,SI1016,A,27/08/2014 12:02,H,10,GASAL,2014/2015
72110062,SI1016,A,27/08/2014 12:02,H,11,GASAL,2014/2015
72110080,SI1016,A,27/08/2014 12:02,H,12,GASAL,2014/2015
72120021,SI1016,A,27/08/2014 12:02,H,13,GASAL,2014/2015
72120038,SI1016,A,27/08/2014 12:02,H,14,GASAL,2014/2015
72120074,SI1016,A,27/08/2014 12:02,H,15,GASAL,2014/2015
72130013,SI1016,A,27/08/2014 12:02,A,16,GASAL,2014/2015
72130015,SI1016,A,27/08/2014 12:02,A,17,GASAL,2014/2015
72130032,SI1016,A,27/08/2014 12:02,A,18,GASAL,2014/2015
72130038,SI1016,A,27/08/2014 12:02,H,19,GASAL,2014/2015
72140001,SI1016,A,27/08/2014 12:02,H,20,GASAL,2014/2015
72140002,SI1016,A,27/08/2014 12:02,H,21,GASAL,2014/2015
72140003,SI1016,A,27/08/2014 12:02,H,22,GASAL,2014/2015
72140004,SI1016,A,27/08/2014 12:02,H,23,GASAL,2014/2015
72140005,SI1016,A,27/08/2014 12:02,H,24,GASAL,2014/2015
72140006,SI1016,A,27/08/2014 12:02,H,25,GASAL,2014/2015
72140007,SI1016,A,27/08/2014 12:02,H,26,GASAL,2014/2015
72140008,SI1016,A,27/08/2014 12:02,H,27,GASAL,2014/2015
72140009,SI1016,A,27/08/2014 12:02,H,28,GASAL,2014/2015
72140010,SI1016,A,27/08/2014 12:02,H,29,GASAL,2014/2015
72140011,SI1016,A,27/08/2014 12:02,H,30,GASAL,2014/2015
72140012,SI1016,A,27/08/2014 12:02,H,31,GASAL,2014/2015
72140013,SI1016,A,27/08/2014 12:02,A,32,GASAL,2014/2015
72140014,SI1016,A,27/08/2014 12:02,H,33,GASAL,2014/2015
72140016,SI1016,A,27/08/2014 12:02,H,34,GASAL,2014/2015
72140018,SI1016,A,27/08/2014 12:02,H,35,GASAL,2014/2015
72140019,SI1016,A,27/08/2014 12:02,H,36,GASAL,2014/2015
72140020,SI1016,A,27/08/2014 12:02,H,37,GASAL,2014/2015
72140021,SI1016,A,27/08/2014 12:02,H,38,GASAL,2014/2015
72140022,SI1016,A,27/08/2014 12:02,H,39,GASAL,2014/2015
72140023,SI1016,A,27/08/2014 12:02,H,40,GASAL,2014/2015
72140024,SI1016,A,27/08/2014 12:02,H,41,GASAL,2014/2015
72140025,SI1016,A,27/08/2014 12:02,H,42,GASAL,2014/2015
72140026,SI1016,A,27/08/2014 12:02,H,43,GASAL,2014/2015
72140027,SI1016,A,27/08/2014 12:02,H,44,GASAL,2014/2015
72140028,SI1016,A,27/08/2014 12:02,H,45,GASAL,2014/2015
72140029,SI1016,A,27/08/2014 12:02,H,46,GASAL,2014/2015
72140030,SI1016,A,27/08/2014 12:02,H,47,GASAL,2014/2015
72140031,SI1016,A,27/08/2014 12:02,H,48,GASAL,2014/2015
72140032,SI1016,A,27/08/2014 12:02,H,49,GASAL,2014/2015
72140033,SI1016,A,27/08/2014 12:02,H,50,GASAL,2014/2015
72140034,SI1016,A,27/08/2014 12:02,H,51,GASAL,2014/2015
72140035,SI1016,A,27/08/2014 12:02,H,52,GASAL,2014/2015
72140036,SI1016,A,27/08/2014 12:02,H,53,GASAL,2014/2015
72140037,SI1016,A,27/08/2014 12:02,H,54,GASAL,2014/2015
72140038,SI1016,A,27/08/2014 12:02,H,55,GASAL,2014/2015
72140039,SI1016,A,27/08/2014 12:02,H,56,GASAL,2014/2015
72140040,SI1016,A,27/08/2014 12:02,H,57,GASAL,2014/2015
72140041,SI1016,A,27/08/2014 12:02,H,58,GASAL,2014/2015
72140042,SI1016,A,27/08/2014 12:02,H,59,GASAL,2014/2015
72140043,SI1016,A,27/08/2014 12:02,H,60,GASAL,2014/2015
72140044,SI1016,A,27/08/2014 12:02,H,61,GASAL,2014/2015
72140045,SI1016,A,27/08/2014 12:02,H,62,GASAL,2014/2015
72140046,SI1016,A,27/08/2014 12:02,H,63,GASAL,2014/2015
72140047,SI1016,A,27/08/2014 12:02,H,64,GASAL,2014/2015
72140048,SI1016,A,27/08/2014 12:02,A,65,GASAL,2014/2015
72140049,SI1016,A,27/08/2014 12:02,H,66,GASAL,2014/2015
72140050,SI1016,A,27/08/2014 12:02,H,67,GASAL,2014/2015
72140051,SI1016,A,27/08/2014 12:02,A,68,GASAL,2014/2015
72140052,SI1016,A,27/08/2014 12:02,H,69,GASAL,2014/2015
72140053,SI1016,A,27/08/2014 12:02,H,70,GASAL,2014/2015
23090507,SI3016,A,27/08/2014 12:27,H,1,GASAL,2014/2015
23100543,SI3016,A,27/08/2014 12:27,H,2,GASAL,2014/2015
23100565,SI3016,A,27/08/2014 12:27,H,3,GASAL,2014/2015
72110014,SI3016,A,27/08/2014 12:27,H,4,GASAL,2014/2015
72110022,SI3016,A,27/08/2014 12:27,H,5,GASAL,2014/2015
72110035,SI3016,A,27/08/2014 12:27,H,6,GASAL,2014/2015
72110043,SI3016,A,27/08/2014 12:27,H,7,GASAL,2014/2015
72110072,SI3016,A,27/08/2014 12:27,H,8,GASAL,2014/2015
72110074,SI3016,A,27/08/2014 12:27,H,9,GASAL,2014/2015
72110076,SI3016,A,27/08/2014 12:27,H,10,GASAL,2014/2015
72110077,SI3016,A,27/08/2014 12:27,H,11,GASAL,2014/2015
72120001,SI3016,A,27/08/2014 12:27,H,12,GASAL,2014/2015
72120002,SI3016,A,27/08/2014 12:27,H,13,GASAL,2014/2015
72120003,SI3016,A,27/08/2014 12:27,H,14,GASAL,2014/2015
72120004,SI3016,A,27/08/2014 12:27,H,15,GASAL,2014/2015
72120006,SI3016,A,27/08/2014 12:27,H,16,GASAL,2014/2015
72120007,SI3016,A,27/08/2014 12:27,H,17,GASAL,2014/2015
72120008,SI3016,A,27/08/2014 12:27,H,18,GASAL,2014/2015
72120009,SI3016,A,27/08/2014 12:27,H,19,GASAL,2014/2015
72120010,SI3016,A,27/08/2014 12:27,H,20,GASAL,2014/2015
72120012,SI3016,A,27/08/2014 12:27,H,21,GASAL,2014/2015
72120013,SI3016,A,27/08/2014 12:27,H,22,GASAL,2014/2015
72120014,SI3016,A,27/08/2014 12:27,H,23,GASAL,2014/2015
72120015,SI3016,A,27/08/2014 12:27,H,24,GASAL,2014/2015
72120016,SI3016,A,27/08/2014 12:27,H,25,GASAL,2014/2015
72120017,SI3016,A,27/08/2014 12:27,H,26,GASAL,2014/2015
72120019,SI3016,A,27/08/2014 12:27,H,27,GASAL,2014/2015
72120024,SI3016,A,27/08/2014 12:27,H,28,GASAL,2014/2015
72120025,SI3016,A,27/08/2014 12:27,H,29,GASAL,2014/2015
72120027,SI3016,A,27/08/2014 12:27,H,30,GASAL,2014/2015
72120028,SI3016,A,27/08/2014 12:27,H,31,GASAL,2014/2015
72120029,SI3016,A,27/08/2014 12:27,H,32,GASAL,2014/2015
72120031,SI3016,A,27/08/2014 12:27,H,33,GASAL,2014/2015
72120032,SI3016,A,27/08/2014 12:27,H,34,GASAL,2014/2015
72120035,SI3016,A,27/08/2014 12:27,H,35,GASAL,2014/2015
72120036,SI3016,A,27/08/2014 12:27,H,36,GASAL,2014/2015
72120037,SI3016,A,27/08/2014 12:27,H,37,GASAL,2014/2015
72120039,SI3016,A,27/08/2014 12:27,H,38,GASAL,2014/2015
72120041,SI3016,A,27/08/2014 12:27,H,39,GASAL,2014/2015
72120043,SI3016,A,27/08/2014 12:27,H,40,GASAL,2014/2015
72120044,SI3016,A,27/08/2014 12:27,H,41,GASAL,2014/2015
72120046,SI3016,A,27/08/2014 12:27,H,42,GASAL,2014/2015
72120050,SI3016,A,27/08/2014 12:27,A,43,GASAL,2014/2015
72120057,SI3016,A,27/08/2014 12:27,H,44,GASAL,2014/2015
72120060,SI3016,A,27/08/2014 12:27,H,45,GASAL,2014/2015
72120064,SI3016,A,27/08/2014 12:27,H,46,GASAL,2014/2015
72120066,SI3016,A,27/08/2014 12:27,H,47,GASAL,2014/2015
72120067,SI3016,A,27/08/2014 12:27,H,48,GASAL,2014/2015
72120068,SI3016,A,27/08/2014 12:27,H,49,GASAL,2014/2015
72120070,SI3016,A,27/08/2014 12:27,H,50,GASAL,2014/2015
72120071,SI3016,A,27/08/2014 12:27,H,51,GASAL,2014/2015
72120072,SI3016,A,27/08/2014 12:27,H,52,GASAL,2014/2015
72120073,SI3016,A,27/08/2014 12:27,A,53,GASAL,2014/2015
72120075,SI3016,A,27/08/2014 12:27,H,54,GASAL,2014/2015
72120077,SI3016,A,27/08/2014 12:27,H,55,GASAL,2014/2015
72120086,SI3016,A,27/08/2014 12:27,H,56,GASAL,2014/2015
23090507,SI3016,A,27/08/2014 12:30,H,1,GASAL,2014/2015
23100543,SI3016,A,27/08/2014 12:30,H,2,GASAL,2014/2015
23100565,SI3016,A,27/08/2014 12:30,H,3,GASAL,2014/2015
72110014,SI3016,A,27/08/2014 12:30,H,4,GASAL,2014/2015
72110022,SI3016,A,27/08/2014 12:30,H,5,GASAL,2014/2015
72110035,SI3016,A,27/08/2014 12:30,H,6,GASAL,2014/2015
72110043,SI3016,A,27/08/2014 12:30,H,7,GASAL,2014/2015
72110072,SI3016,A,27/08/2014 12:30,H,8,GASAL,2014/2015
72110074,SI3016,A,27/08/2014 12:30,H,9,GASAL,2014/2015
72110076,SI3016,A,27/08/2014 12:30,H,10,GASAL,2014/2015
72110077,SI3016,A,27/08/2014 12:30,H,11,GASAL,2014/2015
72120001,SI3016,A,27/08/2014 12:30,H,12,GASAL,2014/2015
72120002,SI3016,A,27/08/2014 12:30,H,13,GASAL,2014/2015
72120003,SI3016,A,27/08/2014 12:30,H,14,GASAL,2014/2015
72120004,SI3016,A,27/08/2014 12:30,H,15,GASAL,2014/2015
72120006,SI3016,A,27/08/2014 12:30,H,16,GASAL,2014/2015
72120007,SI3016,A,27/08/2014 12:30,H,17,GASAL,2014/2015
72120008,SI3016,A,27/08/2014 12:30,H,18,GASAL,2014/2015
72120009,SI3016,A,27/08/2014 12:30,H,19,GASAL,2014/2015
72120010,SI3016,A,27/08/2014 12:30,H,20,GASAL,2014/2015
72120012,SI3016,A,27/08/2014 12:30,H,21,GASAL,2014/2015
72120013,SI3016,A,27/08/2014 12:30,H,22,GASAL,2014/2015
72120014,SI3016,A,27/08/2014 12:30,H,23,GASAL,2014/2015
72120015,SI3016,A,27/08/2014 12:30,H,24,GASAL,2014/2015
72120016,SI3016,A,27/08/2014 12:30,H,25,GASAL,2014/2015
72120017,SI3016,A,27/08/2014 12:30,H,26,GASAL,2014/2015
72120019,SI3016,A,27/08/2014 12:30,H,27,GASAL,2014/2015
72120024,SI3016,A,27/08/2014 12:30,H,28,GASAL,2014/2015
72120025,SI3016,A,27/08/2014 12:30,H,29,GASAL,2014/2015
72120027,SI3016,A,27/08/2014 12:30,H,30,GASAL,2014/2015
72120028,SI3016,A,27/08/2014 12:30,H,31,GASAL,2014/2015
72120029,SI3016,A,27/08/2014 12:30,H,32,GASAL,2014/2015
72120031,SI3016,A,27/08/2014 12:30,H,33,GASAL,2014/2015
72120032,SI3016,A,27/08/2014 12:30,H,34,GASAL,2014/2015
72120035,SI3016,A,27/08/2014 12:30,H,35,GASAL,2014/2015
72120036,SI3016,A,27/08/2014 12:30,H,36,GASAL,2014/2015
72120037,SI3016,A,27/08/2014 12:30,H,37,GASAL,2014/2015
72120039,SI3016,A,27/08/2014 12:30,H,38,GASAL,2014/2015
72120041,SI3016,A,27/08/2014 12:30,H,39,GASAL,2014/2015
72120043,SI3016,A,27/08/2014 12:30,H,40,GASAL,2014/2015
72120044,SI3016,A,27/08/2014 12:30,H,41,GASAL,2014/2015
72120046,SI3016,A,27/08/2014 12:30,H,42,GASAL,2014/2015
72120050,SI3016,A,27/08/2014 12:30,A,43,GASAL,2014/2015
72120057,SI3016,A,27/08/2014 12:30,H,44,GASAL,2014/2015
72120060,SI3016,A,27/08/2014 12:30,H,45,GASAL,2014/2015
72120064,SI3016,A,27/08/2014 12:30,H,46,GASAL,2014/2015
72120066,SI3016,A,27/08/2014 12:30,H,47,GASAL,2014/2015
72120067,SI3016,A,27/08/2014 12:30,H,48,GASAL,2014/2015
72120068,SI3016,A,27/08/2014 12:30,H,49,GASAL,2014/2015
72120070,SI3016,A,27/08/2014 12:30,H,50,GASAL,2014/2015
72120071,SI3016,A,27/08/2014 12:30,H,51,GASAL,2014/2015
72120072,SI3016,A,27/08/2014 12:30,H,52,GASAL,2014/2015
72120073,SI3016,A,27/08/2014 12:30,A,53,GASAL,2014/2015
72120075,SI3016,A,27/08/2014 12:30,H,54,GASAL,2014/2015
72120077,SI3016,A,27/08/2014 12:30,H,55,GASAL,2014/2015
72120086,SI3016,A,27/08/2014 12:30,H,56,GASAL,2014/2015
23070299,PB5043,A,27/08/2014 14:01,H,1,GASAL,2014/2015
23080435,PB5043,A,27/08/2014 14:01,H,2,GASAL,2014/2015
72110020,PB5033,A,27/08/2014 14:08,H,1,GASAL,2014/2015
72110031,PB5033,A,27/08/2014 14:08,H,2,GASAL,2014/2015
72110051,PB5033,A,27/08/2014 14:08,H,3,GASAL,2014/2015
72110066,PB5033,A,27/08/2014 14:08,H,4,GASAL,2014/2015
72120033,PB5033,A,27/08/2014 14:08,H,5,GASAL,2014/2015
72130052,PB5033,A,27/08/2014 14:08,H,6,GASAL,2014/2015
23080434,SI2026,A,27/08/2014 14:14,H,1,GASAL,2014/2015
23090466,SI2026,A,27/08/2014 14:14,H,2,GASAL,2014/2015
23090494,SI2026,A,27/08/2014 14:14,H,3,GASAL,2014/2015
23090509,SI2026,A,27/08/2014 14:14,H,4,GASAL,2014/2015
72110010,SI2026,A,27/08/2014 14:14,H,5,GASAL,2014/2015
72110013,SI2026,A,27/08/2014 14:14,H,6,GASAL,2014/2015
72110018,SI2026,A,27/08/2014 14:14,A,7,GASAL,2014/2015
72110024,SI2026,A,27/08/2014 14:14,H,8,GASAL,2014/2015
72110039,SI2026,A,27/08/2014 14:14,H,9,GASAL,2014/2015
72110040,SI2026,A,27/08/2014 14:14,A,10,GASAL,2014/2015
72110044,SI2026,A,27/08/2014 14:14,H,11,GASAL,2014/2015
72110079,SI2026,A,27/08/2014 14:14,H,12,GASAL,2014/2015
72120011,SI2026,A,27/08/2014 14:14,H,13,GASAL,2014/2015
72120023,SI2026,A,27/08/2014 14:14,H,14,GASAL,2014/2015
72120034,SI2026,A,27/08/2014 14:14,H,15,GASAL,2014/2015
72120045,SI2026,A,27/08/2014 14:14,H,16,GASAL,2014/2015
72120052,SI2026,A,27/08/2014 14:14,H,17,GASAL,2014/2015
72120054,SI2026,A,27/08/2014 14:14,H,18,GASAL,2014/2015
72120056,SI2026,A,27/08/2014 14:14,H,19,GASAL,2014/2015
72120058,SI2026,A,27/08/2014 14:14,H,20,GASAL,2014/2015
72120069,SI2026,A,27/08/2014 14:14,H,21,GASAL,2014/2015
72120079,SI2026,A,27/08/2014 14:14,A,22,GASAL,2014/2015
72120080,SI2026,A,27/08/2014 14:14,H,23,GASAL,2014/2015
72120083,SI2026,A,27/08/2014 14:14,A,24,GASAL,2014/2015
72130001,SI2026,A,27/08/2014 14:14,H,25,GASAL,2014/2015
72130002,SI2026,A,27/08/2014 14:14,H,26,GASAL,2014/2015
72130004,SI2026,A,27/08/2014 14:14,H,27,GASAL,2014/2015
72130005,SI2026,A,27/08/2014 14:14,H,28,GASAL,2014/2015
72130006,SI2026,A,27/08/2014 14:14,H,29,GASAL,2014/2015
72130007,SI2026,A,27/08/2014 14:14,H,30,GASAL,2014/2015
72130009,SI2026,A,27/08/2014 14:14,H,31,GASAL,2014/2015
72130011,SI2026,A,27/08/2014 14:14,H,32,GASAL,2014/2015
72130012,SI2026,A,27/08/2014 14:14,H,33,GASAL,2014/2015
72130016,SI2026,A,27/08/2014 14:14,H,34,GASAL,2014/2015
72130017,SI2026,A,27/08/2014 14:14,H,35,GASAL,2014/2015
72130018,SI2026,A,27/08/2014 14:14,H,36,GASAL,2014/2015
72130019,SI2026,A,27/08/2014 14:14,H,37,GASAL,2014/2015
72130021,SI2026,A,27/08/2014 14:14,H,38,GASAL,2014/2015
72130022,SI2026,A,27/08/2014 14:14,H,39,GASAL,2014/2015
72130023,SI2026,A,27/08/2014 14:14,H,40,GASAL,2014/2015
72130025,SI2026,A,27/08/2014 14:14,H,41,GASAL,2014/2015
72130026,SI2026,A,27/08/2014 14:14,H,42,GASAL,2014/2015
72130027,SI2026,A,27/08/2014 14:14,H,43,GASAL,2014/2015
72130028,SI2026,A,27/08/2014 14:14,H,44,GASAL,2014/2015
72130030,SI2026,A,27/08/2014 14:14,H,45,GASAL,2014/2015
72130033,SI2026,A,27/08/2014 14:14,H,46,GASAL,2014/2015
72130034,SI2026,A,27/08/2014 14:14,H,47,GASAL,2014/2015
72130035,SI2026,A,27/08/2014 14:14,H,48,GASAL,2014/2015
72130037,SI2026,A,27/08/2014 14:14,H,49,GASAL,2014/2015
